word	nodeType	synsetCount	unit
good	ADJ	27	shinning-dialogue
crowded	ADJ	5	shinning-dialogue
good	ADJ	27	shinning-dialogue
good	ADJ	27	shinning-dialogue
good	ADJ	27	shinning-dialogue
big	ADJ	17	shinning-dialogue
good	ADJ	27	shinning-dialogue
least	ADJ	3	shinning-dialogue
sorry	ADJ	4	shinning-dialogue
advocaat	ADJ	0	shinning-dialogue
awful	ADJ	7	shinning-dialogue
right	ADJ	36	shinning-dialogue
afraid	ADJ	4	shinning-dialogue
advocaat	ADJ	0	shinning-dialogue
good	ADJ	27	shinning-dialogue
old	ADJ	9	shinning-dialogue
important	ADJ	5	shinning-dialogue
nice	ADJ	6	shinning-dialogue
soiree	ADJ	1	shinning-dialogue
wise	ADJ	7	shinning-dialogue
wise	ADJ	7	shinning-dialogue
open	ADJ	36	shinning-dialogue
little	ADJ	10	shinning-dialogue
right	ADJ	36	shinning-dialogue
married	ADJ	5	shinning-dialogue
sure	ADJ	10	shinning-dialogue
little	ADJ	10	shinning-dialogue
strange	ADJ	3	shinning-dialogue
sorry	ADJ	4	shinning-dialogue
outside	ADJ	14	shinning-dialogue
great	ADJ	7	shinning-dialogue
aware	ADJ	2	shinning-dialogue
great	ADJ	7	shinning-dialogue
very	ADJ	4	shinning-dialogue
willful	ADJ	2	shinning-dialogue
willful	ADJ	2	shinning-dialogue
naughty	ADJ	2	shinning-dialogue
bold	ADJ	4	shinning-dialogue
good	ADJ	27	shinning-dialogue
more	ADJ	5	shinning-dialogue
able	ADJ	4	shinning-dialogue
bad	ADJ	17	shinning-dialogue
bad	ADJ	17	shinning-dialogue
okay	ADJ	4	shinning-dialogue
past	ADJ	6	shinning-dialogue
inner	ADJ	6	shinning-dialogue
more	ADJ	5	shinning-dialogue
good	ADJ	27	shinning-dialogue
several	ADJ	3	shinning-dialogue
glad	ADJ	5	shinning-dialogue
nice	ADJ	6	shinning-dialogue
other	ADJ	4	shinning-dialogue
due	ADJ	7	shinning-dialogue
big	ADJ	17	shinning-dialogue
serious	ADJ	6	shinning-dialogue
unreliable	ADJ	4	shinning-dialogue
last	ADJ	21	shinning-dialogue
right	ADJ	36	shinning-dialogue
good	ADJ	27	shinning-dialogue
bad	ADJ	17	shinning-dialogue
heavy	ADJ	30	shinning-dialogue
many	ADJ	1	shinning-dialogue
few	ADJ	2	shinning-dialogue
early	ADJ	9	shinning-dialogue
entire	ADJ	5	shinning-dialogue
national	ADJ	8	shinning-dialogue
advisory	ADJ	2	shinning-dialogue
many	ADJ	1	shinning-dialogue
few	ADJ	2	shinning-dialogue
okay	ADJ	4	shinning-dialogue
right	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
other	ADJ	4	shinning-dialogue
dull	ADJ	19	shinning-dialogue
top	ADJ	22	shinning-dialogue
dull	ADJ	19	shinning-dialogue
top	ADJ	22	shinning-dialogue
dull	ADJ	19	shinning-dialogue
revealing	ADJ	6	shinning-dialogue
clear	ADJ	45	shinning-dialogue
nervous	ADJ	5	shinning-dialogue
true	ADJ	15	shinning-dialogue
definite	ADJ	2	shinning-dialogue
possible	ADJ	4	shinning-dialogue
possible	ADJ	4	shinning-dialogue
concerned	ADJ	5	shinning-dialogue
concerned	ADJ	5	shinning-dialogue
single	ADJ	10	shinning-dialogue
single	ADJ	10	shinning-dialogue
solitary	ADJ	7	shinning-dialogue
first	ADJ	16	shinning-dialogue
complete	ADJ	10	shinning-dialogue
first	ADJ	16	shinning-dialogue
slight	ADJ	5	shinning-dialogue
moral	ADJ	3	shinning-dialogue
ethical	ADJ	3	shinning-dialogue
confused	ADJ	10	shinning-dialogue
whole	ADJ	8	shinning-dialogue
fucking	ADJ	4	shinning-dialogue
good	ADJ	27	shinning-dialogue
few	ADJ	2	shinning-dialogue
half	ADJ	6	shinning-dialogue
half	ADJ	6	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
staggering	ADJ	5	shinning-dialogue
goddam	ADJ	2	shinning-dialogue
whole	ADJ	8	shinning-dialogue
bad	ADJ	17	shinning-dialogue
dizzy	ADJ	3	shinning-dialogue
big	ADJ	17	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
more	ADJ	5	shinning-dialogue
strong	ADJ	10	shinning-dialogue
resourceful	ADJ	1	shinning-dialogue
well	ADJ	22	shinning-dialogue
harsh	ADJ	6	shinning-dialogue
possible	ADJ	4	shinning-dialogue
only	ADJ	9	shinning-dialogue
great	ADJ	7	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
blade	ADJ	9	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
front	ADJ	13	shinning-dialogue
front	ADJ	13	shinning-dialogue
bottom	ADJ	12	shinning-dialogue
bottom	ADJ	12	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
front	ADJ	13	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
run	ADJ	57	shinning-dialogue
quick	ADJ	8	shinning-dialogue
little	ADJ	10	shinning-dialogue
little	ADJ	10	shinning-dialogue
open	ADJ	36	shinning-dialogue
chiny	ADJ	0	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
oven	ADJ	1	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
next	ADJ	4	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
round	ADJ	25	shinning-dialogue
dead	ADJ	21	shinning-dialogue
great	ADJ	7	shinning-dialogue
right	ADJ	36	shinning-dialogue
corridor	ADJ	1	shinning-dialogue
dead	ADJ	21	shinning-dialogue
young	ADJ	14	shinning-dialogue
MORE	ADJ	5	shinning-dialogue
off)(cont'd	ADJ	0	shinning-dialogue
MORE	ADJ	5	shinning-dialogue
dull	ADJ	19	shinning-dialogue
nlp	ADJ	1	game-dialogue
unreachable	ADJ	1	game-dialogue
optional	ADJ	1	game-dialogue
optional	ADJ	1	game-dialogue
short	ADJ	23	game-dialogue
deep	ADJ	21	game-dialogue
special	ADJ	10	game-dialogue
ridiculous	ADJ	3	game-dialogue
true	ADJ	15	game-dialogue
dead	ADJ	21	game-dialogue
damn	ADJ	5	game-dialogue
special	ADJ	10	game-dialogue
whole	ADJ	8	game-dialogue
special	ADJ	10	game-dialogue
whole	ADJ	8	game-dialogue
alive	ADJ	7	game-dialogue
good	ADJ	27	game-dialogue
sorry	ADJ	4	game-dialogue
okay	ADJ	4	game-dialogue
lost	ADJ	21	game-dialogue
right	ADJ	36	game-dialogue
left	ADJ	24	game-dialogue
hard	ADJ	22	game-dialogue
wrong	ADJ	13	game-dialogue
dangerous	ADJ	2	game-dialogue
careful	ADJ	5	game-dialogue
dangerous	ADJ	2	game-dialogue
important	ADJ	5	game-dialogue
long	ADJ	12	game-dialogue
sorry	ADJ	4	game-dialogue
second	ADJ	15	game-dialogue
right	ADJ	36	game-dialogue
quiet	ADJ	13	game-dialogue
long	ADJ	12	game-dialogue
strange	ADJ	3	game-dialogue
old	ADJ	9	game-dialogue
strange	ADJ	3	game-dialogue
strange	ADJ	3	game-dialogue
dead	ADJ	21	game-dialogue
dead	ADJ	21	game-dialogue
human	ADJ	4	game-dialogue
staticy	ADJ	0	game-dialogue
female	ADJ	5	game-dialogue
unreachable	ADJ	1	game-dialogue
key	ADJ	21	game-dialogue
other	ADJ	4	game-dialogue
able	ADJ	4	game-dialogue
other	ADJ	4	game-dialogue
little	ADJ	10	game-dialogue
little	ADJ	10	game-dialogue
dark	ADJ	16	game-dialogue
other	ADJ	4	game-dialogue
unreachable	ADJ	1	game-dialogue
second	ADJ	15	game-dialogue
loud	ADJ	4	game-dialogue
middle	ADJ	9	game-dialogue
dead	ADJ	21	game-dialogue
dead	ADJ	21	game-dialogue
sick	ADJ	9	game-dialogue
dead	ADJ	21	game-dialogue
red	ADJ	7	game-dialogue
red	ADJ	7	game-dialogue
honest	ADJ	7	game-dialogue
weird	ADJ	3	game-dialogue
lookin	ADJ	0	game-dialogue
safe	ADJ	7	game-dialogue
right	ADJ	36	game-dialogue
right	ADJ	36	game-dialogue
careful	ADJ	5	game-dialogue
careful	ADJ	5	game-dialogue
second	ADJ	15	game-dialogue
okay	ADJ	4	game-dialogue
adjacent	ADJ	3	game-dialogue
entire	ADJ	5	game-dialogue
same	ADJ	6	game-dialogue
easy	ADJ	15	game-dialogue
afraid	ADJ	4	game-dialogue
sorry	ADJ	4	game-dialogue
okay	ADJ	4	game-dialogue
right	ADJ	36	game-dialogue
tired	ADJ	6	game-dialogue
sorry	ADJ	4	game-dialogue
sorry	ADJ	4	game-dialogue
okay	ADJ	4	game-dialogue
dead	ADJ	21	game-dialogue
dead	ADJ	21	game-dialogue
crazy	ADJ	6	game-dialogue
Least	ADJ	3	game-dialogue
dangerous	ADJ	2	game-dialogue
okay	ADJ	4	game-dialogue
sure	ADJ	10	game-dialogue
sure	ADJ	10	game-dialogue
sorry	ADJ	4	game-dialogue
bad	ADJ	17	game-dialogue
same	ADJ	6	game-dialogue
little	ADJ	10	game-dialogue
little	ADJ	10	game-dialogue
little	ADJ	10	game-dialogue
little	ADJ	10	game-dialogue
blind	ADJ	10	game-dialogue
little	ADJ	10	game-dialogue
little	ADJ	10	game-dialogue
little	ADJ	10	game-dialogue
large	ADJ	11	game-dialogue
late	ADJ	11	game-dialogue
different	ADJ	5	game-dialogue
warm	ADJ	13	game-dialogue
right	ADJ	36	game-dialogue
sorry	ADJ	4	game-dialogue
confused	ADJ	10	game-dialogue
special	ADJ	10	game-dialogue
only	ADJ	9	game-dialogue
special	ADJ	10	game-dialogue
old	ADJ	9	game-dialogue
black	ADJ	22	game-dialogue
white	ADJ	25	game-dialogue
special	ADJ	10	game-dialogue
mad	ADJ	4	game-dialogue
opposite	ADJ	11	game-dialogue
alone	ADJ	6	game-dialogue
right	ADJ	36	game-dialogue
ridiculous	ADJ	3	game-dialogue
okay	ADJ	4	game-dialogue
fine	ADJ	10	game-dialogue
okay	ADJ	4	game-dialogue
front	ADJ	13	game-dialogue
only	ADJ	9	game-dialogue
unlocked	ADJ	4	game-dialogue
little	ADJ	10	game-dialogue
little	ADJ	10	game-dialogue
little	ADJ	10	game-dialogue
little	ADJ	10	game-dialogue
gutless	ADJ	2	game-dialogue
little	ADJ	10	game-dialogue
scared	ADJ	4	game-dialogue
little	ADJ	10	game-dialogue
bad	ADJ	17	game-dialogue
sorry	ADJ	4	game-dialogue
little	ADJ	10	game-dialogue
green	ADJ	14	game-dialogue
little	ADJ	10	game-dialogue
little	ADJ	10	game-dialogue
little	ADJ	10	game-dialogue
full	ADJ	13	game-dialogue
fine	ADJ	10	game-dialogue
second	ADJ	15	game-dialogue
little	ADJ	10	game-dialogue
fast	ADJ	15	game-dialogue
n’t	ADJ	0	game-dialogue
different	ADJ	5	game-dialogue
little	ADJ	10	game-dialogue
small	ADJ	13	game-dialogue
rear	ADJ	11	game-dialogue
small	ADJ	13	game-dialogue
concrete	ADJ	5	game-dialogue
small	ADJ	13	game-dialogue
obvious	ADJ	1	game-dialogue
other	ADJ	4	game-dialogue
various	ADJ	4	game-dialogue
clear	ADJ	45	game-dialogue
several	ADJ	3	game-dialogue
different	ADJ	5	game-dialogue
several	ADJ	3	game-dialogue
able	ADJ	4	game-dialogue
third	ADJ	8	game-dialogue
wrong	ADJ	13	game-dialogue
okay	ADJ	4	game-dialogue
second	ADJ	15	game-dialogue
old	ADJ	9	game-dialogue
dirty	ADJ	13	game-dialogue
small	ADJ	13	game-dialogue
tired	ADJ	6	game-dialogue
tired	ADJ	6	game-dialogue
comfy	ADJ	1	game-dialogue
second	ADJ	15	game-dialogue
third	ADJ	8	game-dialogue
few	ADJ	2	game-dialogue
first	ADJ	16	game-dialogue
big	ADJ	17	game-dialogue
fat	ADJ	9	game-dialogue
big	ADJ	17	game-dialogue
last	ADJ	21	game-dialogue
fine	ADJ	10	game-dialogue
last	ADJ	21	game-dialogue
sorry	ADJ	4	game-dialogue
strange	ADJ	3	game-dialogue
opposite	ADJ	11	game-dialogue
okay	ADJ	4	game-dialogue
important	ADJ	5	game-dialogue
huh	ADJ	0	game-dialogue
okay	ADJ	4	game-dialogue
double	ADJ	21	game-dialogue
dark	ADJ	16	game-dialogue
open	ADJ	36	game-dialogue
strange	ADJ	3	game-dialogue
right	ADJ	36	game-dialogue
magic	ADJ	3	game-dialogue
sudden	ADJ	1	game-dialogue
strange	ADJ	3	game-dialogue
little	ADJ	10	game-dialogue
about	ADJ	8	game-dialogue
sorry	ADJ	4	game-dialogue
glad	ADJ	5	game-dialogue
alive	ADJ	7	game-dialogue
happy	ADJ	4	game-dialogue
dead	ADJ	21	game-dialogue
scared	ADJ	4	game-dialogue
whole	ADJ	8	game-dialogue
less	ADJ	5	game-dialogue
sorry	ADJ	4	game-dialogue
second	ADJ	15	game-dialogue
well	ADJ	22	game-dialogue
exciting	ADJ	10	game-dialogue
great	ADJ	7	game-dialogue
lucky	ADJ	3	game-dialogue
unlucky	ADJ	2	game-dialogue
ready	ADJ	8	game-dialogue
first	ADJ	16	game-dialogue
round	ADJ	25	game-dialogue
haunted	ADJ	6	game-dialogue
thrilling	ADJ	6	game-dialogue
gruesome	ADJ	1	game-dialogue
few	ADJ	2	game-dialogue
torn	ADJ	7	game-dialogue
terrible	ADJ	4	game-dialogue
gruesome	ADJ	1	game-dialogue
such	ADJ	2	game-dialogue
innocent	ADJ	8	game-dialogue
vile	ADJ	2	game-dialogue
third	ADJ	8	game-dialogue
final	ADJ	5	game-dialogue
deserted	ADJ	4	game-dialogue
old	ADJ	9	game-dialogue
central	ADJ	3	game-dialogue
more	ADJ	5	game-dialogue
third	ADJ	8	game-dialogue
final	ADJ	5	game-dialogue
last	ADJ	21	game-dialogue
3rd	ADJ	1	game-dialogue
careful	ADJ	5	game-dialogue
wrong	ADJ	13	game-dialogue
silent	ADJ	6	game-dialogue
second	ADJ	15	game-dialogue
old	ADJ	9	game-dialogue
big	ADJ	17	game-dialogue
little	ADJ	10	game-dialogue
small	ADJ	13	game-dialogue
cute	ADJ	2	game-dialogue
long	ADJ	12	game-dialogue
long	ADJ	12	game-dialogue
able	ADJ	4	game-dialogue
small	ADJ	13	game-dialogue
large	ADJ	11	game-dialogue
limp	ADJ	5	game-dialogue
front	ADJ	13	game-dialogue
dead	ADJ	21	game-dialogue
only	ADJ	9	game-dialogue
several	ADJ	3	game-dialogue
second	ADJ	15	game-dialogue
big	ADJ	17	game-dialogue
dead	ADJ	21	game-dialogue
other	ADJ	4	game-dialogue
stupid	ADJ	4	game-dialogue
jokin	ADJ	0	game-dialogue
dead	ADJ	21	game-dialogue
honest	ADJ	7	game-dialogue
unhurt	ADJ	2	game-dialogue
other	ADJ	4	game-dialogue
alive	ADJ	7	game-dialogue
bad	ADJ	17	game-dialogue
silly	ADJ	5	game-dialogue
long	ADJ	12	game-dialogue
forgetful	ADJ	3	game-dialogue
real	ADJ	13	game-dialogue
strange	ADJ	3	game-dialogue
motionless	ADJ	1	game-dialogue
okay	ADJ	4	game-dialogue
nice	ADJ	6	game-dialogue
right	ADJ	36	game-dialogue
same	ADJ	6	game-dialogue
true	ADJ	15	game-dialogue
dry	ADJ	19	game-dialogue
sick	ADJ	9	game-dialogue
dead	ADJ	21	game-dialogue
right	ADJ	36	game-dialogue
ill	ADJ	9	game-dialogue
ridiculous	ADJ	3	game-dialogue
other	ADJ	4	game-dialogue
large	ADJ	11	game-dialogue
left	ADJ	24	game-dialogue
bloody	ADJ	4	game-dialogue
small	ADJ	13	game-dialogue
several	ADJ	3	game-dialogue
dead	ADJ	21	game-dialogue
fat	ADJ	9	game-dialogue
disgusting	ADJ	3	game-dialogue
sick	ADJ	9	game-dialogue
fat	ADJ	9	game-dialogue
ugly	ADJ	4	game-dialogue
right	ADJ	36	game-dialogue
fat	ADJ	9	game-dialogue
disgusting	ADJ	3	game-dialogue
smart	ADJ	9	game-dialogue
dumb	ADJ	4	game-dialogue
ugly	ADJ	4	game-dialogue
pretty	ADJ	3	game-dialogue
same	ADJ	6	game-dialogue
dead	ADJ	21	game-dialogue
last	ADJ	21	game-dialogue
nuts	ADJ	9	game-dialogue
laughin	ADJ	0	game-dialogue
next	ADJ	4	game-dialogue
next	ADJ	4	game-dialogue
unable	ADJ	3	game-dialogue
whole	ADJ	8	game-dialogue
scared	ADJ	4	game-dialogue
little	ADJ	10	game-dialogue
fun	ADJ	4	game-dialogue
own	ADJ	2	game-dialogue
more	ADJ	5	game-dialogue
loud	ADJ	4	game-dialogue
hard	ADJ	22	game-dialogue
okay	ADJ	4	game-dialogue
holy	ADJ	2	game-dialogue
same	ADJ	6	game-dialogue
other	ADJ	4	game-dialogue
’s	ADJ	0	game-dialogue
human	ADJ	4	game-dialogue
human	ADJ	4	game-dialogue
loud	ADJ	4	game-dialogue
random	ADJ	1	game-dialogue
tired	ADJ	6	game-dialogue
okay	ADJ	4	game-dialogue
dear	ADJ	8	game-dialogue
quiet	ADJ	13	game-dialogue
beautiful	ADJ	2	game-dialogue
well	ADJ	22	game-dialogue
hard	ADJ	22	game-dialogue
nice	ADJ	6	game-dialogue
true	ADJ	15	game-dialogue
little	ADJ	10	game-dialogue
surly	ADJ	1	game-dialogue
much	ADJ	7	game-dialogue
sweet	ADJ	16	game-dialogue
own	ADJ	2	game-dialogue
happy	ADJ	4	game-dialogue
8th	ADJ	1	game-dialogue
old	ADJ	9	game-dialogue
last	ADJ	21	game-dialogue
quiet	ADJ	13	game-dialogue
beautiful	ADJ	2	game-dialogue
other	ADJ	4	game-dialogue
other	ADJ	4	game-dialogue
peaceful	ADJ	2	game-dialogue
whole	ADJ	8	game-dialogue
sacred	ADJ	5	game-dialogue
bad	ADJ	17	game-dialogue
gritty	ADJ	2	game-dialogue
other	ADJ	4	game-dialogue
shaky	ADJ	3	game-dialogue
scrambled	ADJ	6	game-dialogue
other	ADJ	4	game-dialogue
grainy	ADJ	1	game-dialogue
grainy	ADJ	1	game-dialogue
unclear	ADJ	3	game-dialogue
hard	ADJ	22	game-dialogue
dead	ADJ	21	game-dialogue
true	ADJ	15	game-dialogue
sick	ADJ	9	game-dialogue
several	ADJ	3	game-dialogue
sorry	ADJ	4	game-dialogue
sorry	ADJ	4	game-dialogue
staticy	ADJ	0	game-dialogue
optional	ADJ	1	game-dialogue
alternate	ADJ	10	game-dialogue
entire	ADJ	5	game-dialogue
sorry	ADJ	4	game-dialogue
effective	ADJ	6	game-dialogue
afraid	ADJ	4	game-dialogue
sure	ADJ	10	game-dialogue
impossible	ADJ	4	game-dialogue
optional	ADJ	1	game-dialogue
wooden	ADJ	2	game-dialogue
whole	ADJ	8	game-dialogue
strange	ADJ	3	game-dialogue
only	ADJ	9	game-dialogue
sorry	ADJ	4	game-dialogue
wrong	ADJ	13	game-dialogue
worth	ADJ	5	game-dialogue
fiery	ADJ	3	game-dialogue
hot	ADJ	21	game-dialogue
strange	ADJ	3	game-dialogue
weak	ADJ	12	game-dialogue
optional	ADJ	1	game-dialogue
long	ADJ	12	game-dialogue
alive	ADJ	7	game-dialogue
damn	ADJ	5	game-dialogue
disgusting	ADJ	3	game-dialogue
alone	ADJ	6	game-dialogue
dead	ADJ	21	game-dialogue
easy	ADJ	15	game-dialogue
nice	ADJ	6	game-dialogue
alive	ADJ	7	game-dialogue
deaf	ADJ	4	game-dialogue
okay	ADJ	4	game-dialogue
optional	ADJ	1	game-dialogue
long	ADJ	12	game-dialogue
strange	ADJ	3	game-dialogue
other	ADJ	4	game-dialogue
short	ADJ	23	game-dialogue
dead	ADJ	21	game-dialogue
bad	ADJ	17	game-dialogue
different	ADJ	5	game-dialogue
final	ADJ	5	game-dialogue
enough	ADJ	3	game-dialogue
alive	ADJ	7	game-dialogue
last	ADJ	21	game-dialogue
true	ADJ	15	game-dialogue
true	ADJ	15	game-dialogue
sad	ADJ	3	game-dialogue
foggy	ADJ	4	game-dialogue
black	ADJ	22	game-dialogue
long	ADJ	12	game-dialogue
strange	ADJ	3	game-dialogue
other	ADJ	4	game-dialogue
short	ADJ	23	game-dialogue
wrong	ADJ	13	game-dialogue
dead	ADJ	21	game-dialogue
bad	ADJ	17	game-dialogue
final	ADJ	5	game-dialogue
enough	ADJ	3	game-dialogue
alive	ADJ	7	game-dialogue
last	ADJ	21	game-dialogue
whole	ADJ	8	game-dialogue
limp	ADJ	5	game-dialogue
black	ADJ	22	game-dialogue
real	ADJ	13	game-dialogue
afraid	ADJ	4	game-dialogue
short	ADJ	23	game-dialogue
underwater	ADJ	2	game-dialogue
black	ADJ	22	game-dialogue
long	ADJ	12	game-dialogue
strange	ADJ	3	game-dialogue
sorry	ADJ	4	game-dialogue
true	ADJ	15	game-dialogue
true	ADJ	15	game-dialogue
long	ADJ	12	game-dialogue
tired	ADJ	6	game-dialogue
final	ADJ	5	game-dialogue
enough	ADJ	3	game-dialogue
alive	ADJ	7	game-dialogue
last	ADJ	21	game-dialogue
sure	ADJ	10	game-dialogue
okay	ADJ	4	game-dialogue
black	ADJ	22	game-dialogue
long	ADJ	12	game-dialogue
strange	ADJ	3	game-dialogue
dead	ADJ	21	game-dialogue
final	ADJ	5	game-dialogue
enough	ADJ	3	game-dialogue
alive	ADJ	7	game-dialogue
last	ADJ	21	game-dialogue
peaceful	ADJ	2	game-dialogue
small	ADJ	13	game-dialogue
small	ADJ	13	game-dialogue
black	ADJ	22	game-dialogue
colorful	ADJ	3	game-dialogue
several	ADJ	3	game-dialogue
computerized	ADJ	3	game-dialogue
back	ADJ	28	game-dialogue
various	ADJ	4	game-dialogue
good	ADJ	27	game-dialogue
small	ADJ	13	game-dialogue
alone	ADJ	6	game-dialogue
scared	ADJ	4	game-dialogue
afraid	ADJ	4	game-dialogue
alive	ADJ	7	game-dialogue
little	ADJ	10	game-dialogue
nervous	ADJ	5	game-dialogue
other	ADJ	4	game-dialogue
necessary	ADJ	3	game-dialogue
tedious	ADJ	2	game-dialogue
alone	ADJ	6	game-dialogue
other	ADJ	4	game-dialogue
human	ADJ	4	game-dialogue
alone	ADJ	6	game-dialogue
insane	ADJ	2	game-dialogue
insane	ADJ	2	game-dialogue
insane	ADJ	2	game-dialogue
insane	ADJ	2	game-dialogue
satisfied	ADJ	5	game-dialogue
little	ADJ	10	game-dialogue
late	ADJ	11	game-dialogue
empty	ADJ	10	game-dialogue
sorry	ADJ	4	game-dialogue
sorry	ADJ	4	game-dialogue
funny	ADJ	5	game-dialogue
sure	ADJ	10	game-dialogue
sad	ADJ	3	game-dialogue
sorry	ADJ	4	game-dialogue
fine	ADJ	10	game-dialogue
huh	ADJ	0	game-dialogue
white	ADJ	25	game-dialogue
white	ADJ	25	game-dialogue
okay	ADJ	4	game-dialogue
impossible	ADJ	4	game-dialogue
much	ADJ	7	game-dialogue
white	ADJ	25	game-dialogue
only	ADJ	9	game-dialogue
sure	ADJ	10	game-dialogue
right	ADJ	36	game-dialogue
fine	ADJ	10	game-dialogue
dead	ADJ	21	game-dialogue
bad	ADJ	17	game-dialogue
kind	ADJ	4	game-dialogue
fine	ADJ	10	game-dialogue
empty	ADJ	10	game-dialogue
unwrapped	ADJ	3	game-dialogue
narrow	ADJ	10	game-dialogue
black	ADJ	22	game-dialogue
first	ADJ	16	game-dialogue
